full_audio_path,ref_text_cleaned,pred_text_cleaned,cer,cluster,cluster_characteristics,duration,speed,snr
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0001\G0001_0009.wav,三国吴国顾雍是个什么样的人,三国无国雇庸是个什么样的人,0.2308,6,高信噪比（>40dB），音频音质好; 语速适中（2.5-4字/秒），语速不是核心问题; 音频时长适中（3-4秒），时长不是核心问题; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,3.3846875,3.8408272551010985,51.076515197753906
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0001\G0001_0659.wav,卷布料时怎样使布料不紧,捐不了死怎样死不了不惊,0.7273,6,高信噪比（>40dB），音频音质好; 语速适中（2.5-4字/秒），语速不是核心问题; 音频时长适中（3-4秒），时长不是核心问题; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,6.04,2.980132450331126,11.707526206970215
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0001\G0001_0669.wav,北展剧场网球王子怎么收费,北站剧场网球网址怎么收费,0.25,6,高信噪比（>40dB），音频音质好; 语速适中（2.5-4字/秒），语速不是核心问题; 音频时长适中（3-4秒），时长不是核心问题; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,4.15,3.373493975903614,56.74017333984375
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0001\G0001_0688.wav,冷启动指的是哪个键,能气冬至的是哪个间,0.5556,6,高信噪比（>40dB），音频音质好; 语速适中（2.5-4字/秒），语速不是核心问题; 音频时长适中（3-4秒），时长不是核心问题; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,4.96,2.8225806451612905,54.6925048828125
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0001\G0001_0696.wav,怎样用刷票器呀,样用刷票签啊,0.4286,6,高信噪比（>40dB），音频音质好; 语速适中（2.5-4字/秒），语速不是核心问题; 音频时长适中（3-4秒），时长不是核心问题; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,2.34,2.9914529914529915,47.622703552246094
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0002.wav,考法硕要考数学吗考数几,考法硕要靠数学吗考书记,0.2727,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,2.4,3.3333333333333335,46.82268524169922
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0049.wav,美国为什么这么富强,玫瑰为什么这么富强,0.2222,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,2.96,4.391891891891892,49.49918746948242
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0059.wav,破题儿第一遭是什么意思,婆ear第一招是什么意思,0.4545,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,3.28,3.963414634146342,48.38832092285156
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0063.wav,请问哪里有命令与征服全系列的汉化补丁,请问哪里有命令与政服全系列的汉话不定,0.2222,8,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,2.5,3.6,49.68816375732422
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0097.wav,请问土地砒霜污染和钾过多如何治理,请问土地批损污染和价格多如何治理,0.25,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,3.0,4.666666666666667,42.637977600097656
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0122.wav,杭州的点心工具专卖店在哪啊,杭州的电信工具专卖店在哪儿啊,0.2308,8,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,3.36,3.5714285714285716,55.27894592285156
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0134.wav,小孩子为啥咬唇,小孩子为啥要蠢,0.2857,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,2.5,3.2,40.98794937133789
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0146.wav,新闻传播学晾衣绳儿式导语是第代导语,新闻传播学晾衣穗是刀屿是地带刀屿,0.5294,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,2.11,2.843601895734597,48.05423355102539
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0151.wav,用兽族应造哪些兵种,用手阻营造哪些兵种,0.3333,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,3.61,4.43213296398892,50.45380401611328
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0153.wav,请问抽蓄症是否就是抽动症,请问抽徐镇是否就是抽董镇,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,2.76,5.072463768115942,42.3997917175293
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0170.wav,奥版孙中山正面像银元试铸了多少枚,鳌拜孙中山正面祥银院是做了多少枚,0.375,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,3.24,3.3950617283950617,44.55587387084961
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0183.wav,啥是纯净物啊,啥是纯金屋啊,0.3333,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,2.71,4.428044280442805,38.774635314941406
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0205.wav,威上模具学校好吗,伟商模具学校好吗,0.25,3,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0208.wav,皮包过长作爱时有影响吗,皮包裹常坐艾屎有影响吗,0.4545,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0209.wav,南京哪里有双立人卖,南京哪里有爽的人卖,0.2222,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0216.wav,夙夜惟寅直哉惟清是夏朝哪个人说的,鼠叶未隐治载为清是下朝哪个人说的,0.5,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0218.wav,环境潮湿能引起计算机启动故障吗,环境超市能因其计算机启动故障吗,0.2667,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0223.wav,为啥刻录时速度特别慢,为啥克鲁斯速度特别慢,0.3,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0224.wav,为啥玉镯会无缘无故碎裂,为啥玉作会无缘无故水年,0.2727,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0225.wav,成考还好是自考好,乘客好还是自考好,0.5,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0228.wav,如何治疗散光给一些好的方法除了戴眼镜,如何治疗三光给一些好的方法出得戴眼镜儿,0.2222,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0232.wav,什么是羽翼甘蓝,什么是雨衣甘蓝,0.2857,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0233.wav,含有苏丹红的食品包括坛坛乡吗,含有苏丹红的食品包括弹弹香吗,0.2143,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0237.wav,现在的激光手术治疗近视如何嘞,现在的急工手术治疗金是如何的,0.3571,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0250.wav,树是如何存活的,是不是如何存活的,0.2857,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0254.wav,殷怎么用五笔打,鹰怎么用五弊打,0.2857,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0271.wav,原声大碟是啥意思,元声大德是啥意思,0.25,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0279.wav,如来神掌最早见于哪部武侠,如来神掌最早见于拉布五下,0.3333,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0281.wav,三短五粗是哪三短哪五粗,三端无处是哪三段哪无错,0.5455,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0289.wav,猪不进去怎么办猜星歌,租不进去怎么办才行高,0.4,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0293.wav,水瓶座啥时候的幸运日是,水瓶座啥时候儿的幸运人士,0.2727,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0307.wav,烟雨时限这首歌在哪里能下载到,言语实线这首歌在哪里能下载到,0.2857,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0315.wav,怎么关闭远程协助,怎么管别无远程协助,0.375,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0003\G0003_0332.wav,二战老片有哪些经典的嘞,二战老片有哪些景点的呢,0.2727,0,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
